,d_loss,g_loss
88,0.18433471024036407,0.015429706312716007
89,0.1605333536863327,0.0031454642303287983
90,0.13605725765228271,0.013485214672982693
91,0.09696052968502045,0.04966063052415848
92,0.07064804434776306,0.0006322583649307489
93,0.04089280962944031,0.00015075481496751308
94,0.15846814215183258,0.00016127454000525177
95,0.22997747361660004,9.551971743348986e-05
96,0.010575460270047188,0.0015456185210496187
97,0.15522289276123047,0.00040478919981978834
98,0.0646805465221405,0.014258572831749916
99,0.06386807560920715,0.015923768281936646
100,0.10734932124614716,0.004608250223100185
101,0.12049544602632523,0.0023279222659766674
102,0.11278805136680603,0.005564738065004349
103,0.11788948625326157,0.0066474382765591145
104,0.13114720582962036,0.007746587507426739
105,0.24497002363204956,0.0010421224869787693
106,0.1649676263332367,0.005254685413092375
107,0.1912962943315506,0.0044684745371341705
108,0.15712638199329376,0.002109462395310402
109,0.1649930775165558,0.0050298781134188175
110,0.2373892217874527,0.0020904787816107273
111,0.1764477640390396,0.003715118858963251
112,0.18626700341701508,0.004423470236361027
113,0.20356035232543945,0.010327733121812344
114,0.1851700246334076,0.06968851387500763
115,0.14452524483203888,0.03095225989818573
116,0.18927115201950073,0.0312853679060936
117,0.16018982231616974,0.0644875168800354
118,0.17693744599819183,0.0010063177905976772
119,0.08088364452123642,0.02545284479856491
120,0.13752728700637817,0.06267371773719788
121,0.14505290985107422,0.01541907712817192
122,0.26287102699279785,0.1111452579498291
123,0.21492218971252441,0.030434980988502502
124,0.10826772451400757,0.0069768428802490234
125,0.10265471786260605,0.02219049632549286
126,0.11408239603042603,0.005556223914027214
127,0.13832882046699524,0.0016257797833532095
128,0.13951340317726135,0.0016636535292491317
129,0.20685449242591858,0.0025604753755033016
130,0.16521863639354706,0.0045095812529325485
131,0.0815272182226181,0.004473509266972542
132,0.149446040391922,0.04951842129230499
133,0.1601419895887375,0.04327073693275452
134,0.2027270793914795,0.00024361698888242245
135,0.0977577343583107,0.0020603486336767673
136,0.17014595866203308,0.0006585801020264626
137,0.24712452292442322,0.0017743080388754606
138,0.12577417492866516,0.04130299389362335
139,0.14078515768051147,0.03831325098872185
140,0.09004040062427521,0.008133245632052422
141,0.18446941673755646,0.046275243163108826
142,0.18061649799346924,0.001146588008850813
143,0.11066119372844696,0.0018834082875400782
144,0.09214583039283752,0.0016059055924415588
145,0.21811866760253906,0.003112413454800844
146,0.22985054552555084,0.0012606189120560884
147,0.08645784854888916,0.006741782650351524
148,0.11932402849197388,0.002469681203365326
149,0.16001670062541962,0.03780791535973549
150,0.1260882019996643,0.0009552062256261706
151,0.1156669482588768,0.0009471322409808636
152,0.08280150592327118,0.001678685424849391
153,0.24270854890346527,0.0005476117949001491
154,0.20482011139392853,0.00028177746571600437
155,0.05613001435995102,0.005060430616140366
156,0.15366551280021667,0.03581204265356064
157,0.23682940006256104,0.00925024226307869
158,0.10296215116977692,0.007764628157019615
159,0.11997916549444199,0.0003443039895500988
160,0.09634409099817276,0.0001139653249992989
161,0.1344548463821411,0.0013682777062058449
162,0.0853135883808136,0.001586433732882142
163,0.0629052147269249,0.021308226510882378
164,0.08993564546108246,0.003384432289749384
165,0.13878408074378967,0.00014622638991568238
166,0.1744145303964615,0.04291451349854469
167,0.10844829678535461,0.06716754287481308
168,0.14497102797031403,0.02323869802057743
169,0.15553916990756989,0.004293631296604872
170,0.1874927580356598,0.05528382211923599
171,0.21510517597198486,0.037696514278650284
172,0.11617729812860489,0.03192785009741783
173,0.11676489561796188,0.00036401156103238463
174,0.14594602584838867,0.0011986190220341086
175,0.15444551408290863,0.001584383426234126
176,0.11534518003463745,0.0009285617270506918
177,0.16496887803077698,0.016734667122364044
178,0.12105250358581543,0.01135263778269291
179,0.07816501706838608,0.02001309208571911
180,0.11551687121391296,0.04034833237528801
181,0.15416410565376282,0.012196341529488564
182,0.1499006152153015,0.008302764967083931
183,0.13138322532176971,0.03717941790819168
184,0.1223275288939476,0.023491960018873215
185,0.1962268352508545,0.046305835247039795
186,0.18457648158073425,0.002740927506238222
187,0.07348375022411346,0.0014317701570689678
188,0.10919389873743057,0.00022416337742470205
189,0.07971995323896408,0.0033771286252886057
190,0.12061095982789993,0.0015584887005388737
191,0.06979687511920929,0.011215617880225182
192,0.09610390663146973,0.010883385315537453
193,0.059162646532058716,0.001616508001461625
194,0.1594538539648056,0.00014381056826096028
195,0.07815288007259369,0.0011051122564822435
196,0.04569599777460098,0.00436517596244812
197,0.21238215267658234,0.021662043407559395
198,0.11148498207330704,0.0005544708110392094
199,0.1328948587179184,0.0010892243590205908
